Id,DateOfPrice,Value
id_1,07/14/2025 00:00:00,15.44
id_2,07/14/2025 00:00:00,20.76
id_3,07/14/2025 00:00:00,21.74
id_4,07/14/2025 00:00:00,17.66
id_0,07/15/2025 00:00:00,18.63
id_1,07/15/2025 00:00:00,15.55
id_2,07/15/2025 00:00:00,21.38
id_3,07/15/2025 00:00:00,21.22
id_4,07/15/2025 00:00:00,18.04
id_0,07/16/2025 00:00:00,18.59
id_1,07/16/2025 00:00:00,15.45
id_2,07/16/2025 00:00:00,21.63
id_3,07/16/2025 00:00:00,22.05
id_4,07/16/2025 00:00:00,18.43
id_0,07/17/2025 00:00:00,18.87
id_1,07/17/2025 00:00:00,15.86
id_2,07/17/2025 00:00:00,21.59
id_3,07/17/2025 00:00:00,21.55
id_4,07/17/2025 00:00:00,18.57
id_0,07/18/2025 00:00:00,19.19
id_1,07/18/2025 00:00:00,15.66
id_2,07/18/2025 00:00:00,21.22
id_3,07/18/2025 00:00:00,22.12
id_4,07/18/2025 00:00:00,18.5
id_0,07/21/2025 00:00:00,18.66
id_1,07/21/2025 00:00:00,15.54
id_2,07/21/2025 00:00:00,20.98
id_3,07/21/2025 00:00:00,22.49
id_4,07/21/2025 00:00:00,18.69
id_0,07/22/2025 00:00:00,18.77
id_1,07/22/2025 00:00:00,15.55
id_2,07/22/2025 00:00:00,21.2
id_3,07/22/2025 00:00:00,22.31
id_4,07/22/2025 00:00:00,18.48
id_0,07/23/2025 00:00:00,19
id_1,07/23/2025 00:00:00,15.84
id_2,07/23/2025 00:00:00,21.3
id_3,07/23/2025 00:00:00,22.71
id_4,07/23/2025 00:00:00,18.14
id_0,07/24/2025 00:00:00,18.87
id_1,07/24/2025 00:00:00,16
id_2,07/24/2025 00:00:00,22.25
id_3,07/24/2025 00:00:00,22.07
id_4,07/24/2025 00:00:00,18.02
id_0,07/25/2025 00:00:00,19.17
id_1,07/25/2025 00:00:00,16.28
id_2,07/25/2025 00:00:00,21.68
id_3,07/25/2025 00:00:00,22.66
id_4,07/25/2025 00:00:00,17.74
id_0,07/28/2025 00:00:00,19.41
id_1,07/28/2025 00:00:00,16.26
id_2,07/28/2025 00:00:00,20.65
id_3,07/28/2025 00:00:00,22.81
id_4,07/28/2025 00:00:00,18.12
id_0,07/29/2025 00:00:00,19.26
id_1,07/29/2025 00:00:00,16.22
id_2,07/29/2025 00:00:00,20.35
id_3,07/29/2025 00:00:00,23.11
id_4,07/29/2025 00:00:00,18.54
id_0,07/30/2025 00:00:00,19.48
id_1,07/30/2025 00:00:00,16.39
id_2,07/30/2025 00:00:00,19.62
id_3,07/30/2025 00:00:00,23.03
id_4,07/30/2025 00:00:00,18.15
id_0,07/31/2025 00:00:00,18.9
id_1,07/31/2025 00:00:00,16.51
id_2,07/31/2025 00:00:00,19.52
id_3,07/31/2025 00:00:00,22.53
id_4,07/31/2025 00:00:00,18.84
id_0,08/01/2025 00:00:00,19.01
id_1,08/01/2025 00:00:00,16.74
id_2,08/01/2025 00:00:00,19.49
id_3,08/01/2025 00:00:00,22.55
id_4,08/01/2025 00:00:00,18.54
id_0,08/04/2025 00:00:00,19.11
id_1,08/04/2025 00:00:00,16.76
id_2,08/04/2025 00:00:00,19.12
id_3,08/04/2025 00:00:00,21.54
id_4,08/04/2025 00:00:00,18.03
id_0,08/05/2025 00:00:00,19.25
id_1,08/05/2025 00:00:00,16.73
id_2,08/05/2025 00:00:00,19.21
id_3,08/05/2025 00:00:00,22.51
id_4,08/05/2025 00:00:00,17.86
id_0,08/06/2025 00:00:00,19.42
id_1,08/06/2025 00:00:00,16.86
id_2,08/06/2025 00:00:00,18.9
id_3,08/06/2025 00:00:00,22.71
id_4,08/06/2025 00:00:00,18.75
