Id,DateOfPrice,Value
id_2,08/28/2025 00:00:00,16.17
id_3,08/28/2025 00:00:00,15.5
id_0,08/29/2025 00:00:00,22.22
id_1,08/29/2025 00:00:00,23.71
id_2,08/29/2025 00:00:00,16.05
id_3,08/29/2025 00:00:00,15.35
id_0,09/01/2025 00:00:00,22.52
id_1,09/01/2025 00:00:00,22.79
id_2,09/01/2025 00:00:00,16.55
id_3,09/01/2025 00:00:00,15.86
id_0,09/02/2025 00:00:00,23.8
id_1,09/02/2025 00:00:00,23.71
id_2,09/02/2025 00:00:00,16.17
id_3,09/02/2025 00:00:00,15.78
id_0,09/03/2025 00:00:00,23.71
id_1,09/03/2025 00:00:00,22.99
id_2,09/03/2025 00:00:00,16.62
id_3,09/03/2025 00:00:00,15.63
id_0,09/04/2025 00:00:00,24.05
id_1,09/04/2025 00:00:00,23.62
id_2,09/04/2025 00:00:00,17.24
id_3,09/04/2025 00:00:00,15.24
id_0,09/05/2025 00:00:00,24.21
id_1,09/05/2025 00:00:00,23.05
id_2,09/05/2025 00:00:00,17.28
id_3,09/05/2025 00:00:00,15.33
id_0,09/08/2025 00:00:00,23.29
id_1,09/08/2025 00:00:00,23.7
id_2,09/08/2025 00:00:00,17.21
id_3,09/08/2025 00:00:00,15.17
id_0,09/09/2025 00:00:00,23.57
id_1,09/09/2025 00:00:00,23.55
id_2,09/09/2025 00:00:00,17.57
id_3,09/09/2025 00:00:00,15.41
id_0,09/10/2025 00:00:00,23.92
id_1,09/10/2025 00:00:00,23.74
id_2,09/10/2025 00:00:00,17.85
id_3,09/10/2025 00:00:00,15.4
id_0,09/11/2025 00:00:00,24.77
id_1,09/11/2025 00:00:00,22.95
id_2,09/11/2025 00:00:00,18.08
id_3,09/11/2025 00:00:00,15.5
id_0,09/12/2025 00:00:00,24.51
id_1,09/12/2025 00:00:00,22.26
id_2,09/12/2025 00:00:00,18.63
id_3,09/12/2025 00:00:00,15.82
id_0,09/15/2025 00:00:00,24.06
id_1,09/15/2025 00:00:00,22.22
id_2,09/15/2025 00:00:00,18.55
id_3,09/15/2025 00:00:00,15.81
id_0,09/16/2025 00:00:00,24.84
id_1,09/16/2025 00:00:00,22.83
id_2,09/16/2025 00:00:00,18.96
id_3,09/16/2025 00:00:00,15.96
id_0,09/17/2025 00:00:00,24.51
id_1,09/17/2025 00:00:00,22.2
id_2,09/17/2025 00:00:00,19.44
id_3,09/17/2025 00:00:00,16.35
id_0,09/18/2025 00:00:00,25.21
id_1,09/18/2025 00:00:00,20.7
id_2,09/18/2025 00:00:00,19.37
id_3,09/18/2025 00:00:00,16.56
id_0,09/19/2025 00:00:00,24.77
id_1,09/19/2025 00:00:00,20.83
id_2,09/19/2025 00:00:00,19.8
id_3,09/19/2025 00:00:00,16.25
id_0,09/22/2025 00:00:00,24.63
id_1,09/22/2025 00:00:00,20.97
id_2,09/22/2025 00:00:00,20.13
id_3,09/22/2025 00:00:00,15.99
id_0,09/23/2025 00:00:00,25.54
id_1,09/23/2025 00:00:00,21.3
id_2,09/23/2025 00:00:00,20.76
id_3,09/23/2025 00:00:00,16.08
id_0,09/24/2025 00:00:00,25.08
id_1,09/24/2025 00:00:00,21.48
id_2,09/24/2025 00:00:00,20.75
id_3,09/24/2025 00:00:00,16.54
id_0,09/25/2025 00:00:00,25.11
id_1,09/25/2025 00:00:00,20.85
id_2,09/25/2025 00:00:00,20.87
id_3,09/25/2025 00:00:00,16.29
id_0,09/26/2025 00:00:00,25.41
id_1,09/26/2025 00:00:00,21.04
id_2,09/26/2025 00:00:00,20.57
id_3,09/26/2025 00:00:00,16.24
id_0,09/29/2025 00:00:00,24.07
id_1,09/29/2025 00:00:00,21.24
id_2,09/29/2025 00:00:00,20.6
id_3,09/29/2025 00:00:00,16.94
id_0,09/30/2025 00:00:00,24.78
id_1,09/30/2025 00:00:00,21.58
id_2,09/30/2025 00:00:00,21.06
id_3,09/30/2025 00:00:00,16.62
id_0,10/01/2025 00:00:00,24.93
id_1,10/01/2025 00:00:00,21.59
id_2,10/01/2025 00:00:00,21.09
id_3,10/01/2025 00:00:00,16.93
id_0,10/02/2025 00:00:00,25.46
id_1,10/02/2025 00:00:00,21.65
id_2,10/02/2025 00:00:00,21.23
id_3,10/02/2025 00:00:00,17.07
id_0,10/03/2025 00:00:00,26.06
id_1,10/03/2025 00:00:00,22.43
id_2,10/03/2025 00:00:00,21.24
id_3,10/03/2025 00:00:00,16.48
id_0,10/06/2025 00:00:00,26.96
id_1,10/06/2025 00:00:00,22.59
id_2,10/06/2025 00:00:00,21.64
id_3,10/06/2025 00:00:00,16.11
