Id,DateOfPrice,Value
id_2,05/05/2025 00:00:00,9.64
id_3,05/05/2025 00:00:00,17.09
id_4,05/05/2025 00:00:00,19.54
id_5,05/05/2025 00:00:00,10.17
id_6,05/05/2025 00:00:00,11.85
id_7,05/05/2025 00:00:00,12.82
id_0,05/06/2025 00:00:00,13.42
id_1,05/06/2025 00:00:00,18.53
id_2,05/06/2025 00:00:00,9.8
id_3,05/06/2025 00:00:00,18
id_4,05/06/2025 00:00:00,19.21
id_5,05/06/2025 00:00:00,9.94
id_6,05/06/2025 00:00:00,11.8
id_7,05/06/2025 00:00:00,12.51
id_0,05/07/2025 00:00:00,13.59
id_1,05/07/2025 00:00:00,18.76
id_2,05/07/2025 00:00:00,9.88
id_3,05/07/2025 00:00:00,18.24
id_4,05/07/2025 00:00:00,18.74
id_5,05/07/2025 00:00:00,10.12
id_6,05/07/2025 00:00:00,11.58
id_7,05/07/2025 00:00:00,12.79
id_0,05/08/2025 00:00:00,13.75
id_1,05/08/2025 00:00:00,18.99
id_2,05/08/2025 00:00:00,10.14
id_3,05/08/2025 00:00:00,18.15
id_4,05/08/2025 00:00:00,18.55
id_5,05/08/2025 00:00:00,10.09
id_6,05/08/2025 00:00:00,11.6
id_7,05/08/2025 00:00:00,12.86
id_0,05/09/2025 00:00:00,13.68
id_1,05/09/2025 00:00:00,18.91
id_2,05/09/2025 00:00:00,9.58
id_3,05/09/2025 00:00:00,18.04
id_4,05/09/2025 00:00:00,19.09
id_5,05/09/2025 00:00:00,10.11
id_6,05/09/2025 00:00:00,11.32
id_7,05/09/2025 00:00:00,12.86
id_0,05/12/2025 00:00:00,13.59
id_1,05/12/2025 00:00:00,19.04
id_2,05/12/2025 00:00:00,9.52
id_3,05/12/2025 00:00:00,18.33
id_4,05/12/2025 00:00:00,19.5
id_5,05/12/2025 00:00:00,9.96
id_6,05/12/2025 00:00:00,11.48
id_7,05/12/2025 00:00:00,12.64
id_0,05/13/2025 00:00:00,13.55
id_1,05/13/2025 00:00:00,19.21
id_2,05/13/2025 00:00:00,9.58
id_3,05/13/2025 00:00:00,18.11
id_4,05/13/2025 00:00:00,19.66
id_5,05/13/2025 00:00:00,10.23
id_6,05/13/2025 00:00:00,11.65
id_7,05/13/2025 00:00:00,12.04
id_0,05/14/2025 00:00:00,13.67
id_1,05/14/2025 00:00:00,19.55
id_2,05/14/2025 00:00:00,9.83
id_3,05/14/2025 00:00:00,17.95
id_4,05/14/2025 00:00:00,19.57
id_5,05/14/2025 00:00:00,10.22
id_6,05/14/2025 00:00:00,11.64
id_7,05/14/2025 00:00:00,11.75
id_0,05/15/2025 00:00:00,13.8
id_1,05/15/2025 00:00:00,19.55
id_2,05/15/2025 00:00:00,9.9
id_3,05/15/2025 00:00:00,18.74
id_4,05/15/2025 00:00:00,19.26
id_5,05/15/2025 00:00:00,10.18
id_6,05/15/2025 00:00:00,11.46
id_7,05/15/2025 00:00:00,11.98
id_0,05/16/2025 00:00:00,14.03
id_1,05/16/2025 00:00:00,19.45
id_2,05/16/2025 00:00:00,9.98
id_3,05/16/2025 00:00:00,18.76
id_4,05/16/2025 00:00:00,19.09
id_5,05/16/2025 00:00:00,10.32
id_6,05/16/2025 00:00:00,11.35
id_7,05/16/2025 00:00:00,11.93
id_0,05/19/2025 00:00:00,14.11
id_1,05/19/2025 00:00:00,19.25
id_2,05/19/2025 00:00:00,9.72
id_3,05/19/2025 00:00:00,18.4
id_4,05/19/2025 00:00:00,18.96
id_5,05/19/2025 00:00:00,10.26
id_6,05/19/2025 00:00:00,11.19
id_7,05/19/2025 00:00:00,11.78
id_0,05/20/2025 00:00:00,14.13
id_1,05/20/2025 00:00:00,19.44
id_2,05/20/2025 00:00:00,9.72
id_3,05/20/2025 00:00:00,18.66
id_4,05/20/2025 00:00:00,18.92
id_5,05/20/2025 00:00:00,10.19
id_6,05/20/2025 00:00:00,10.93
id_7,05/20/2025 00:00:00,11.61
id_0,05/21/2025 00:00:00,13.98
id_1,05/21/2025 00:00:00,19.83
id_2,05/21/2025 00:00:00,9.57
id_3,05/21/2025 00:00:00,19.4
id_4,05/21/2025 00:00:00,19.24
id_5,05/21/2025 00:00:00,10.18
id_6,05/21/2025 00:00:00,10.76
id_7,05/21/2025 00:00:00,11.57
id_0,05/22/2025 00:00:00,14.19
id_1,05/22/2025 00:00:00,20.39
id_2,05/22/2025 00:00:00,9.82
id_3,05/22/2025 00:00:00,19.24
id_4,05/22/2025 00:00:00,19.35
id_5,05/22/2025 00:00:00,10.19
id_6,05/22/2025 00:00:00,10.71
id_7,05/22/2025 00:00:00,11.46
id_0,05/23/2025 00:00:00,14.26
id_1,05/23/2025 00:00:00,20.09
id_2,05/23/2025 00:00:00,9.82
id_3,05/23/2025 00:00:00,18.65
id_4,05/23/2025 00:00:00,19.21
id_5,05/23/2025 00:00:00,10.3
id_6,05/23/2025 00:00:00,10.91
id_7,05/23/2025 00:00:00,11.65
id_0,05/26/2025 00:00:00,14.45
id_1,05/26/2025 00:00:00,20.15
id_2,05/26/2025 00:00:00,9.76
id_3,05/26/2025 00:00:00,18.3
id_4,05/26/2025 00:00:00,19.27
id_5,05/26/2025 00:00:00,10.23
id_6,05/26/2025 00:00:00,11.04
id_7,05/26/2025 00:00:00,11.57
id_0,05/27/2025 00:00:00,14.25
id_1,05/27/2025 00:00:00,20.21
id_2,05/27/2025 00:00:00,9.69
id_3,05/27/2025 00:00:00,18.01
id_4,05/27/2025 00:00:00,19.11
id_5,05/27/2025 00:00:00,10.35
id_6,05/27/2025 00:00:00,10.71
id_7,05/27/2025 00:00:00,11.28
id_0,05/28/2025 00:00:00,14.09
id_1,05/28/2025 00:00:00,20.31
id_2,05/28/2025 00:00:00,9.56
id_3,05/28/2025 00:00:00,17.69
id_4,05/28/2025 00:00:00,19.23
id_5,05/28/2025 00:00:00,10.33
id_6,05/28/2025 00:00:00,10.68
id_7,05/28/2025 00:00:00,11.49
id_0,05/29/2025 00:00:00,14.07
id_1,05/29/2025 00:00:00,19.98
id_2,05/29/2025 00:00:00,9.37
id_3,05/29/2025 00:00:00,17.66
id_4,05/29/2025 00:00:00,19.14
id_5,05/29/2025 00:00:00,10.18
id_6,05/29/2025 00:00:00,10.84
id_7,05/29/2025 00:00:00,11.57
id_0,05/30/2025 00:00:00,14.03
id_1,05/30/2025 00:00:00,19.63
id_2,05/30/2025 00:00:00,9.06
id_3,05/30/2025 00:00:00,17.35
id_4,05/30/2025 00:00:00,19.28
id_5,05/30/2025 00:00:00,10.32
id_6,05/30/2025 00:00:00,10.7
id_7,05/30/2025 00:00:00,11.76
id_0,06/02/2025 00:00:00,14.06
id_1,06/02/2025 00:00:00,19.92
id_2,06/02/2025 00:00:00,9.12
id_3,06/02/2025 00:00:00,16.71
id_4,06/02/2025 00:00:00,19.3
id_5,06/02/2025 00:00:00,10.21
id_6,06/02/2025 00:00:00,10.59
id_7,06/02/2025 00:00:00,11.65
id_0,06/03/2025 00:00:00,13.93
id_1,06/03/2025 00:00:00,19.9
id_2,06/03/2025 00:00:00,9.05
id_3,06/03/2025 00:00:00,16.83
id_4,06/03/2025 00:00:00,19.47
id_5,06/03/2025 00:00:00,10.22
id_6,06/03/2025 00:00:00,10.31
id_7,06/03/2025 00:00:00,11.9
id_0,06/04/2025 00:00:00,14.14
id_1,06/04/2025 00:00:00,19.79
id_2,06/04/2025 00:00:00,9.07
id_3,06/04/2025 00:00:00,16.44
id_4,06/04/2025 00:00:00,19.9
id_5,06/04/2025 00:00:00,10.31
id_6,06/04/2025 00:00:00,9.86
id_7,06/04/2025 00:00:00,11.82
id_0,06/05/2025 00:00:00,14.35
id_1,06/05/2025 00:00:00,20.03
id_2,06/05/2025 00:00:00,8.66
id_3,06/05/2025 00:00:00,16.94
id_4,06/05/2025 00:00:00,19.81
id_5,06/05/2025 00:00:00,10.24
id_6,06/05/2025 00:00:00,10.21
id_7,06/05/2025 00:00:00,11.73
id_0,06/06/2025 00:00:00,14.43
id_1,06/06/2025 00:00:00,19.88
id_2,06/06/2025 00:00:00,8.6
id_3,06/06/2025 00:00:00,16.83
id_4,06/06/2025 00:00:00,19.47
id_5,06/06/2025 00:00:00,10.29
id_6,06/06/2025 00:00:00,10.24
id_7,06/06/2025 00:00:00,12.08
