Id,DateOfPrice,Value
id_2,05/05/2025 00:00:00,124.08
id_3,05/05/2025 00:00:00,94.51
id_4,05/05/2025 00:00:00,92.17
id_5,05/05/2025 00:00:00,88.01
id_6,05/05/2025 00:00:00,80.06
id_7,05/05/2025 00:00:00,52.8
id_0,05/06/2025 00:00:00,85.57
id_1,05/06/2025 00:00:00,90.82
id_2,05/06/2025 00:00:00,125.59
id_3,05/06/2025 00:00:00,95.13
id_4,05/06/2025 00:00:00,90.95
id_5,05/06/2025 00:00:00,87.62
id_6,05/06/2025 00:00:00,80.15
id_7,05/06/2025 00:00:00,52.87
